Company,
LICENCE,
Date,2018/11/07
Time,14:54:33
FileName,
Created_by,Version 4.4.0
Instrument_type,LT_EDGE_JR
Model_number,M5
Instrument_state,Stopped
Serial_number,2091499
Battery_level,67
Channel,2
Firmware,3.004
Project_ID,S2
Location,42
Latitude,0.000
Longtitude,0.000
Sample_rate,180000
Sample_mode,0
Event_ch,0
Event_threshold,0.000000
Schedule,
Start_time,2018/08/07 11:00:00
Stop_time,2018/08/06 22:55:54
Num_log,4426
Identification,LEVEL
Unit,m
Parameters,"OrderedDict([('Offset', OrderedDict([('@Val', '0.000'), ('@Unit', 'm')]))])"
Identification,TEMPERATURE
Unit,°C
Parameters,
LogID,Date,Time,ms,LEVEL,TEMPERATURE
374,2018/08/15,05:30:00,0,10.448,8.00
375,2018/08/15,06:00:00,0,10.451,8.00
376,2018/08/15,06:30:00,0,10.451,8.00
377,2018/08/15,07:00:00,0,10.454,8.00
378,2018/08/15,07:30:00,0,10.454,8.00
379,2018/08/15,08:00:00,0,10.455,8.00
380,2018/08/15,08:30:00,0,10.457,8.00
381,2018/08/15,09:00:00,0,10.458,8.00
382,2018/08/15,09:30:00,0,10.458,8.00
383,2018/08/15,10:00:00,0,10.457,8.00
384,2018/08/15,10:30:00,0,10.457,8.00
385,2018/08/15,11:00:00,0,10.455,8.00
386,2018/08/15,11:30:00,0,10.454,8.10
387,2018/08/15,12:00:00,0,10.451,8.10
388,2018/08/15,12:30:00,0,10.451,8.10
389,2018/08/15,13:00:00,0,10.449,8.10
390,2018/08/15,13:30:00,0,10.446,8.10
391,2018/08/15,14:00:00,0,10.443,8.10
392,2018/08/15,14:30:00,0,10.440,8.10
393,2018/08/15,15:00:00,0,10.439,8.10
394,2018/08/15,15:30:00,0,10.436,8.10
395,2018/08/15,16:00:00,0,10.433,8.10
396,2018/08/15,16:30:00,0,10.430,8.10
397,2018/08/15,17:00:00,0,10.428,8.10
398,2018/08/15,17:30:00,0,10.427,8.10
399,2018/08/15,18:00:00,0,10.425,8.10
400,2018/08/15,18:30:00,0,10.425,8.10
401,2018/08/15,19:00:00,0,10.424,8.10
402,2018/08/15,19:30:00,0,10.425,8.10
403,2018/08/15,20:00:00,0,10.425,8.10
404,2018/08/15,20:30:00,0,10.428,8.10
405,2018/08/15,21:00:00,0,10.431,8.10
406,2018/08/15,21:30:00,0,10.433,8.10
407,2018/08/15,22:00:00,0,10.433,8.10
408,2018/08/15,22:30:00,0,10.433,8.10
409,2018/08/15,23:00:00,0,10.436,8.10
410,2018/08/15,23:30:00,0,10.434,8.10
411,2018/08/16,00:00:00,0,10.437,8.10
412,2018/08/16,00:30:00,0,10.439,8.10
413,2018/08/16,01:00:00,0,10.436,8.10
414,2018/08/16,01:30:00,0,10.434,8.10
415,2018/08/16,02:00:00,0,10.436,8.10
416,2018/08/16,02:30:00,0,10.434,8.10
417,2018/08/16,03:00:00,0,10.436,8.10
418,2018/08/16,03:30:00,0,10.436,8.10
419,2018/08/16,04:00:00,0,10.436,8.10
